order_date,order_id,customer_name,segment,country,city,location,product_id,category,product_name,sales,quantity,company_name,expiry_date
2020-05-01,NR-185159,Sarah Blake,Consumer,United Kingdom,Warrington,Site,FUR-BO-10002613,Courses,Social Media,400.0,1,Unknown,2022-05-01
2020-05-01,HK-484634,Aida Yonatan,Consumer,Kenya,Nairobi,Site,OFF-ST-10001325,Courses,Graphic Design,1750.0,1,Unknown,2022-05-01
2020-05-01,XC-168052,Basil Touma,Corporate,Pakistan,Lahore,Site,OFF-PA-10002259,Courses,Graphic Design,12250.0,7,Rolling Thunder,2022-05-01
2020-05-01,KU-875735,Salman Mifsud,Consumer,Kuwait,Kuwait City,Site,EMX-JC-49008589,Diploma,Executive PA Diploma,4500.0,1,Unknown,2022-05-01
2020-05-01,UP-968860,Fre-Swera Yohannes,Home Office,Kenya,Nairobi,Site,FUR-FU-10003623,Courses,Python,7700.0,22,Unknown,2022-05-01
2020-05-01,PB-464260,Joe Harris,Consumer,United Kingdom,Warrington,Site,FUR-CH-10004540,Courses,Python,350.0,1,Unknown,2022-05-01
2020-05-01,HH-682625,Luwam Abdullah,Consumer,Kenya,Nairobi,Site,TOF-YC-09273692,Courses,ECDL,625.0,1,Unknown,2022-05-01
2020-05-01,HU-775082,Freya O'Donnell,Consumer,United Kingdom,Liverpool,Hub,OFF-ST-10003208,Courses,Graphic Design,1750.0,1,Unknown,2022-05-01
2020-05-01,KS-821735,Thomas Daniels,Corporate,United Kingdom,Liverpool,Hub,OFF-BI-10002003,Courses,Graphic Design,47250.0,27,Mission You,2022-05-01
2020-05-01,UH-257383,Mariyah Boutros,Consumer,Pakistan,Lahore,Site,FUR-CH-10001854,Courses,CompTIA,599.0,1,Unknown,2022-05-01
2020-05-01,IR-957074,Sa'dah Tahan,Corporate,Pakistan,Lahore,Site,OFF-BI-10002133,Courses,Executive Assistant Diploma,15996.0,4,National Auto Parts,2022-05-01
2020-05-01,US-036620,Madihah Afwerki,Corporate,Kenya,Nairobi,Site,OFF-ST-10003123,Diploma,HR Diploma,35200.0,22,Home Centers,2022-05-01
2020-05-01,TO-336783,Ruqaya Quraishi,Consumer,Pakistan,Lahore,Site,TEC-AC-10001142,Diploma,IT Support Diploma,2200.0,1,Unknown,2022-05-01
2020-05-01,NX-876283,Yusef Aatifa,Home Office,Kenya,Nairobi,Site,PBZ-XH-31098857,Courses,Graphic Design,33250.0,19,Unknown,2022-05-01
2020-05-01,GK-220702,Qutaibah Naser,Consumer,Pakistan,Lahore,Site,GFC-SN-38993355,Award,HR Award,1499.0,1,Unknown,2022-05-01
2020-05-01,UJ-079756,Muhammed Ermias,Consumer,Kenya,Nairobi,Site,SCT-VI-93908537,Courses,Graphic Design,1750.0,1,Unknown,2022-05-01
2020-05-01,JS-678471,Nebyat Abaalom,Home Office,Kenya,Nairobi,Site,OFF-BI-10003527,Courses,Graphic Design,22750.0,13,Unknown,2022-05-01
2020-05-01,EJ-344580,Faraj Essa,Home Office,Pakistan,Lahore,Site,OFF-PA-10001457,Courses,Graphic Design,45500.0,26,Unknown,2022-05-01
2020-05-01,FG-140385,Hikmah Maalouf,Consumer,Pakistan,Lahore,Site,OFF-PA-10003309,Diploma,Social Media Diploma,1899.99,1,Unknown,2022-05-01
2020-05-01,UX-601091,Shareefa Totah,Corporate,Kuwait,Kuwait City,Site,OFF-AP-10003842,Award,Microsoft Office Award,3000.0,2,Pro-Care Garden Maintenance,2022-05-01
2020-05-01,KJ-650360,Zakiyyah Malouf,Home Office,Pakistan,Lahore,Site,OFF-BI-10000315,Courses,Graphic Design,10500.0,6,Unknown,2022-05-01
2020-05-01,UM-624233,Nebay Samuel,Consumer,Kenya,Nairobi,Site,OFF-EN-10003845,Diploma,Social Media Diploma,1899.99,1,Unknown,2022-05-01
2021-05-01,WF-489059,Abaalom Haylom,Consumer,Kenya,Nairobi,Site,FUR-FU-10004845,Courses,Microsoft Powerpoint,299.0,1,Unknown,2023-05-01
2021-05-01,SF-390825,Dominic Jackson,Consumer,United Kingdom,Liverpool,Hub,OFF-PA-10001846,Diploma,Social Media Diploma,1899.99,1,Unknown,2023-05-01
2021-05-01,TJ-901890,Rahmah Tuma,Corporate,Kuwait,Kuwait City,Site,OFF-PA-10000062,Courses,Executive Assistant Diploma,51987.0,13,World of Fun,2023-05-01
2021-05-01,LH-874519,Mujahid Shammas,Home Office,Pakistan,Lahore,Site,OFF-ST-10000642,Award,Microsoft Office Award,28500.0,19,Unknown,2023-05-01
2021-05-01,SL-530610,Nihal Cham,Home Office,Pakistan,Lahore,Site,FUR-FU-10004306,Courses,ECDL,1875.0,3,Unknown,2023-05-01
2021-05-01,IY-170048,Louis Shepherd,Consumer,United Kingdom,Warrington,Site,JXY-RA-96941496,Award,IT Support Award,1250.0,1,Unknown,2023-05-01
2021-05-01,UX-984750,Katie Arnold,Home Office,United Kingdom,Warrington,Site,EHX-KY-37964327,Award,HR Award,43471.0,29,Unknown,2023-05-01
2021-05-01,RT-832929,Malak Sarraf,Consumer,Pakistan,Lahore,Site,OFF-BI-10000088,Award,Microsoft Office Award,1500.0,1,Unknown,2023-05-01
2021-05-01,AJ-917887,Melissa Pollard,Consumer,United Kingdom,Warrington,Site,FUR-TA-10001039,Courses,Social Media,400.0,1,Unknown,2023-05-01
2021-05-01,ST-408725,Mhret Dahlak,Consumer,Kenya,Nairobi,Site,FUR-FU-10001918,Courses,Python,350.0,1,Unknown,2023-05-01
2021-05-01,YF-264710,Hagosa Daniel,Consumer,Kenya,Nairobi,Site,XTS-FD-28639357,Award,HR Award,1499.0,1,Unknown,2023-05-01
2021-05-01,BJ-489579,Lunah Boutros,Corporate,Pakistan,Lahore,Site,TEC-AC-10004510,Diploma,Social Media Diploma,5699.97,3,First Choice Yard Help,2023-05-01
2021-05-01,QO-344274,Hatim Isa,Consumer,Pakistan,Lahore,Site,FRW-QR-42826907,Courses,Microsoft Excel,399.0,1,Unknown,2023-05-01
2021-05-01,CZ-225909,Raawiya Bahar,Consumer,Pakistan,Lahore,Site,TJV-JF-78923489,Courses,Graphic Design,1750.0,1,Unknown,2023-05-01
2021-05-01,PN-047113,Sofia Alem,Home Office,Kenya,Nairobi,Site,AJN-IM-40360844,Courses,Graphic Design,24500.0,14,Unknown,2023-05-01
2021-05-01,SR-450901,Sabeeh Abadi,Corporate,Pakistan,Lahore,Site,OFF-ST-10001963,Courses,Graphic Design,43750.0,25,Creative Wealth Management,2023-05-01
2021-05-01,SG-646201,Awet Efrem,Consumer,Kenya,Nairobi,Site,MHD-ES-26335004,Courses,ECDL,625.0,1,Unknown,2023-05-01
2021-05-01,RC-761996,Ziad Totah,Corporate,Pakistan,Lahore,Site,TEC-PH-10002070,Diploma,HR Diploma,27200.0,17,Morrie Mages,2023-05-01
2021-05-01,BU-516770,Asma' Maalouf,Consumer,Pakistan,Lahore,Site,OFF-BI-10001658,Courses,Graphic Design,1750.0,1,Unknown,2023-05-01
2021-05-01,WB-652822,Simon Tewelde,Consumer,Kenya,Nairobi,Site,OFF-AR-10003179,Award,Microsoft Office Award,1500.0,1,Unknown,2023-05-01
2021-05-01,VK-914388,Alice Gould,Consumer,United Kingdom,Warrington,Site,OSE-OT-05116329,Courses,Graphic Design,1750.0,1,Unknown,2023-05-01
2020-06-01,XU-070654,Sulaiman Masih,Corporate,Pakistan,Lahore,Site,TEC-PH-10004165,Diploma,Graphic Design Diploma,54000.0,30,Chi-Chi's,2022-06-01
2020-06-01,BB-126114,Hamdi Tuma,Consumer,Pakistan,Lahore,Site,OFF-ST-10001590,Diploma,Social Media Diploma,1899.99,1,Unknown,2022-06-01
2020-06-01,EZ-778899,Yasmin Blackburn,Consumer,United Kingdom,Liverpool,Hub,TEC-AC-10001013,Diploma,Microsoft Office Diploma,2500.0,1,Unknown,2022-06-01
2020-06-01,TS-799594,Ijlal Ganem,Home Office,Pakistan,Lahore,Site,FUR-FU-10003708,Courses,Python,10500.0,30,Unknown,2022-06-01
2020-06-01,OC-071297,Joel Leach,Home Office,United Kingdom,Liverpool,Hub,FUR-FU-10004597,Courses,Python,6300.0,18,Unknown,2022-06-01
2020-06-01,FQ-929286,Mason Murphy,Corporate,United Kingdom,Liverpool,Hub,OFF-BI-10000088,Courses,Graphic Design,49000.0,28,Kent's,2022-06-01
2020-06-01,IS-349034,Jacob Law,Consumer,United Kingdom,Liverpool,Hub,TEC-AC-10002253,Diploma,Microsoft Office Diploma,2500.0,1,Unknown,2022-06-01
2020-06-01,CW-951033,Ghaniyah Bitar,Consumer,Pakistan,Lahore,Site,HJG-OW-01135992,Courses,ECDL,625.0,1,Unknown,2022-06-01
2020-06-01,AT-859681,Muminah Koury,Home Office,Pakistan,Lahore,Site,OFF-ST-10002974,Courses,Graphic Design,5250.0,3,Unknown,2022-06-01
2021-06-01,KI-773507,Esam Sabbagh,Corporate,Pakistan,Lahore,Site,OFF-PA-10000061,Award,HR Award,11992.0,8,MagnaSolution,2023-06-01
2021-06-01,LB-883535,Namar Basara,Corporate,Pakistan,Lahore,Site,OFF-PA-10003591,Courses,Graphic Design,40250.0,23,National Tea,2023-06-01
2021-06-01,DD-876542,Nadhir Malouf,Home Office,Pakistan,Lahore,Site,OFF-BI-10000829,Award,Microsoft Office Award,36000.0,24,Unknown,2023-06-01
2021-06-01,IN-183768,Elias Yonas,Consumer,Kenya,Nairobi,Site,OFF-AP-10000026,Courses,Graphic Design,1750.0,1,Unknown,2023-06-01
2021-06-01,BQ-952887,Halim Arian,Corporate,Pakistan,Lahore,Site,OFF-BI-10001460,Award,Microsoft Office Award,36000.0,24,Integra Investment Service,2023-06-01
2021-06-01,YL-436662,Fikriyah Mustafa,Consumer,Pakistan,Lahore,Site,TEC-PH-10002085,Diploma,Executive PA Diploma,4500.0,1,Unknown,2023-06-01
2021-06-01,CM-382108,Abdul-Rafi Aswad,Home Office,Pakistan,Lahore,Site,OFF-PA-10000675,Award,Social Media Award,16800.0,14,Unknown,2023-06-01
2021-06-01,NA-879744,Feaven Neftalem,Corporate,Kenya,Nairobi,Site,WOW-KI-14222555,Diploma,Executive PA Diploma,67500.0,15,Omni Realty,2023-06-01
2021-06-01,FA-261585,Talah Dagher,Corporate,Pakistan,Lahore,Site,FUR-BO-10001918,Courses,CompTIA,8985.0,15,Mikro Designs,2023-06-01
2021-06-01,RO-656148,Nebyat Mustafa,Home Office,Kenya,Nairobi,Site,OFF-AR-10001615,Diploma,HR Diploma,20800.0,13,Unknown,2023-06-01
2021-06-01,CN-283862,Juman Maalouf,Corporate,Pakistan,Lahore,Site,TEC-AC-10000474,Diploma,Social Media Diploma,32299.83,17,Landskip Yard Service,2023-06-01
2021-06-01,BQ-612087,Thawab Sarkis,Consumer,Pakistan,Lahore,Site,OFF-AR-10003651,Award,Social Media Award,1200.0,1,Unknown,2023-06-01
2020-07-01,ZE-514547,Danielle Barnes,Home Office,United Kingdom,Warrington,Site,TEC-PH-10002923,Diploma,HR Diploma,1600.0,1,Unknown,2022-07-01
2020-07-01,IX-346680,Nabighah Asghar,Consumer,Pakistan,Lahore,Site,OFF-BI-10003460,Award,Microsoft Office Award,1500.0,1,Unknown,2022-07-01
2020-07-01,DB-857333,Millie Wilkinson,Consumer,United Kingdom,Warrington,Site,OFF-SU-10004115,Award,Microsoft Office Award,1500.0,1,Unknown,2022-07-01
2020-07-01,QI-727973,Nasim Boulos,Consumer,Pakistan,Lahore,Site,TEC-AC-10000023,Diploma,Microsoft Office Diploma,2500.0,1,Unknown,2022-07-01
2020-07-01,TZ-995532,Nouf Handal,Home Office,Pakistan,Lahore,Site,OFF-BI-10004995,Courses,Graphic Design,22750.0,13,Unknown,2022-07-01
2020-07-01,LE-595560,Ariam Awate,Home Office,Kenya,Nairobi,Site,TEC-AC-10000109,Diploma,Graphic Design Diploma,48600.0,27,Unknown,2022-07-01
2020-07-01,WO-378279,Tekle Yemane,Home Office,Kenya,Nairobi,Site,OFF-AR-10001615,Diploma,Social Media Diploma,34199.82,18,Unknown,2022-07-01
2020-07-01,UI-776255,Mazin Abadi,Corporate,Pakistan,Lahore,Site,OFF-ST-10000046,Award,Microsoft Office Award,16500.0,11,Circus World,2022-07-01
2020-07-01,HC-353993,Rafid Asfour,Corporate,Pakistan,Lahore,Site,TEC-AC-10000109,Diploma,HR Diploma,6400.0,4,Price Savers,2022-07-01
2020-07-01,WF-695517,Mehari Daniel,Home Office,Kenya,Nairobi,Site,OFF-BI-10001982,Diploma,Social Media Diploma,51299.73,27,Unknown,2022-07-01
2021-07-01,TF-031673,Badi'ah Hajjar,Corporate,Pakistan,Lahore,Site,TEC-PH-10001580,Diploma,Graphic Design Diploma,45000.0,25,Complete Tech,2023-07-01
2021-07-01,KZ-969990,Medhanit Awate,Home Office,Kenya,Nairobi,Site,OFF-ST-10001228,Diploma,Graphic Design Diploma,14400.0,8,Unknown,2023-07-01
2021-07-01,CT-420645,Awet Filmon,Consumer,Kenya,Nairobi,Site,OFF-EN-10001539,Courses,Graphic Design,1750.0,1,Unknown,2023-07-01
2021-07-01,MU-727961,Youssef Assaf,Corporate,Pakistan,Lahore,Site,OFF-AR-10004010,Courses,Executive Assistant Diploma,107973.0,27,Happy Bear Investment,2023-07-01
2021-07-01,PI-429987,'Aliyy Safar,Home Office,Pakistan,Lahore,Site,YTN-UR-91525666,Diploma,IT Support Diploma,44000.0,20,Unknown,2023-07-01
2021-07-01,QO-265374,Osman Nuguse,Home Office,Kenya,Nairobi,Site,FUR-FU-10002597,Courses,CompTIA,13777.0,23,Unknown,2023-07-01
2021-07-01,DU-293527,Nu'man Bazzi,Consumer,Pakistan,Lahore,Site,DPO-NF-13868243,Courses,Graphic Design,1750.0,1,Unknown,2023-07-01
2021-07-01,UR-619904,Latif Touma,Home Office,Pakistan,Lahore,Site,OFF-AR-10002956,Courses,Graphic Design,33250.0,19,Unknown,2023-07-01
2021-07-01,AQ-600863,Abdul-Rashid Nazari,Home Office,Pakistan,Lahore,Site,OFF-ST-10003306,Courses,Graphic Design,19250.0,11,Unknown,2023-07-01
2021-07-01,JH-073983,Mays Sarraf,Consumer,Pakistan,Lahore,Site,WQU-WC-17292755,Courses,Graphic Design,1750.0,1,Unknown,2023-07-01
2021-07-01,JH-739365,Faith Adams,Home Office,United Kingdom,Warrington,Site,TEC-AC-10003911,Diploma,IT Support Diploma,24200.0,11,Unknown,2023-07-01
2021-07-01,DL-879761,Bayhas Arian,Corporate,Pakistan,Lahore,Site,OFF-PA-10004609,Award,Microsoft Office Award,7500.0,5,Complete Tech,2023-07-01
2021-07-01,ZF-846243,Semhar Yohannes,Corporate,Kenya,Nairobi,Site,TEC-AC-10002402,Diploma,HR Diploma,4800.0,3,Realty Zone,2023-07-01
2020-08-01,TP-543223,Selamawit Ermias,Corporate,Kenya,Nairobi,Site,TEC-PH-10002310,Diploma,Microsoft Office Diploma,2500.0,1,Dubrow's Cafeteria,2022-08-01
2020-08-01,MH-348068,Mhret Asfaha,Home Office,Kenya,Nairobi,Site,OFF-EN-10001099,Courses,Graphic Design,42000.0,24,Unknown,2022-08-01
2020-08-01,TC-706772,Natsnet Teodros,Corporate,Kenya,Nairobi,Site,OFF-BI-10003291,Award,Microsoft Office Award,21000.0,14,Pak and Save,2022-08-01
2020-08-01,ZB-847024,Afya Mikhail,Home Office,Pakistan,Lahore,Site,FUR-FU-10000820,Courses,Social Media,11200.0,28,Unknown,2022-08-01
2020-08-01,MX-981196,Qutb Seif,Home Office,Pakistan,Lahore,Site,OFF-BI-10003650,Award,HR Award,8994.0,6,Unknown,2022-08-01
2020-08-01,CI-158616,Adham Shamon,Consumer,Pakistan,Lahore,Site,FUR-FU-10001602,Courses,Microsoft Access,250.0,1,Unknown,2022-08-01
2020-08-01,LO-440298,Mu'izz Bazzi,Home Office,Pakistan,Lahore,Site,TEC-PH-10001557,Diploma,Freelancer Diploma,40000.0,16,Unknown,2022-08-01
2020-08-01,FY-466045,'Umar Najjar,Consumer,Pakistan,Lahore,Site,ICK-XP-29303758,Courses,Graphic Design,1750.0,1,Unknown,2022-08-01
2020-08-01,DF-202250,Jabirah Kalb,Corporate,Pakistan,Lahore,Site,OFF-AR-10000246,Award,Microsoft Office Award,7500.0,5,Sears Homelife,2022-08-01
2020-08-01,IK-442286,Anbar Assaf,Corporate,Pakistan,Lahore,Site,OFF-AR-10000475,Award,Microsoft Office Award,42000.0,28,Total Serve,2022-08-01
2020-08-01,VV-022288,Ishfaq Harb,Home Office,Pakistan,Lahore,Site,OFF-AR-10003156,Courses,Graphic Design,3500.0,2,Unknown,2022-08-01
2020-08-01,PF-925957,Habte Tesfalem,Home Office,Kenya,Nairobi,Site,OFF-AP-10002734,Courses,Graphic Design,17500.0,10,Unknown,2022-08-01
2020-08-01,KL-041719,Kaseem Antoun,Corporate,Pakistan,Lahore,Site,DYL-PJ-85761347,Courses,ECDL,15625.0,25,Checker Auto Parts,2022-08-01
2020-08-01,LS-811506,Tewelde Michael,Home Office,Kenya,Nairobi,Site,OFF-EN-10001335,Courses,Executive Assistant Diploma,7998.0,2,Unknown,2022-08-01
2020-08-01,YP-074256,Abdul Bata,Home Office,Pakistan,Lahore,Site,FUR-CH-10003312,Courses,Medical Terminology,2700.0,6,Unknown,2022-08-01
2020-08-01,VB-628157,Ramlah Wasem,Corporate,Pakistan,Lahore,Site,ECF-FT-22397134,Courses,ECDL,6250.0,10,Naturohair,2022-08-01
2020-08-01,CC-216784,Michael Swift,Corporate,United Kingdom,Liverpool,Hub,OFF-EN-10002500,Courses,Graphic Design,10500.0,6,Penn Fruit,2022-08-01
2020-08-01,WB-365407,Jadwa Shammas,Corporate,Pakistan,Lahore,Site,OFF-AR-10001725,Award,Microsoft Office Award,15000.0,10,Consumers Food and Drug,2022-08-01
2020-08-01,BQ-555570,Maddison Cooke,Consumer,United Kingdom,Liverpool,Hub,OFF-AP-10001005,Diploma,Social Media Diploma,1899.99,1,Unknown,2022-08-01
2020-08-01,LR-014222,'Awad Shamoon,Corporate,Pakistan,Lahore,Site,OFF-PA-10002870,Award,Social Media Award,20400.0,17,Suadela Investment,2022-08-01
2021-08-01,QO-046321,Sultanah Hajjar,Consumer,Pakistan,Lahore,Site,JBB-PA-49234385,Courses,Graphic Design,1750.0,1,Unknown,2023-08-01
2021-08-01,KU-242202,Robert Welch,Home Office,United Kingdom,Warrington,Site,IGV-SP-50510881,Award,HR Award,5996.0,4,Unknown,2023-08-01
2021-08-01,IY-276476,Ameer Hanania,Home Office,Pakistan,Lahore,Site,GTT-KK-67799851,Diploma,MOS Diploma,57971.0,29,Unknown,2023-08-01
2021-08-01,HG-089161,Dhakiy Kattan,Home Office,Pakistan,Lahore,Site,DRM-ML-12640838,Courses,ECDL,8750.0,14,Unknown,2023-08-01
2021-08-01,LV-592922,Maysa' Antar,Home Office,Pakistan,Lahore,Site,OFF-BI-10004593,Courses,Graphic Design,31500.0,18,Unknown,2023-08-01
2021-08-01,LE-371375,Aimee Sheppard,Consumer,United Kingdom,Liverpool,Hub,XVH-TO-86067096,Diploma,Executive PA Diploma,4500.0,1,Unknown,2023-08-01
2021-08-01,QQ-860694,Hisham Morcos,Consumer,Pakistan,Lahore,Site,TEC-AC-10000171,Diploma,Graphic Design Diploma,1800.0,1,Unknown,2023-08-01
2021-08-01,WR-735576,Hassan Moghadam,Consumer,Pakistan,Lahore,Site,DOH-BG-11988520,Award,HR Award,1499.0,1,Unknown,2023-08-01
2021-08-01,VJ-064935,Mada Halabi,Home Office,Pakistan,Lahore,Site,VCW-TB-92407641,Courses,ECDL,9375.0,15,Unknown,2023-08-01
2021-08-01,NZ-606403,Bashshar Gerges,Home Office,Pakistan,Lahore,Site,FUR-CH-10003833,Courses,Python,9100.0,26,Unknown,2023-08-01
2021-08-01,LY-600183,Sabr Maalouf,Consumer,Pakistan,Lahore,Site,OFF-BI-10001153,Award,IT Support Award,1250.0,1,Unknown,2023-08-01
2021-08-01,JA-443609,Nimr Deeb,Corporate,Pakistan,Lahore,Site,ACD-VM-76315367,Courses,Graphic Design,5250.0,3,Baltimore Markets,2023-08-01
2021-08-01,SI-997673,Robert Lloyd,Corporate,United Kingdom,Warrington,Site,OFF-AP-10003971,Award,Microsoft Office Award,31500.0,21,Body Toning,2023-08-01
2021-08-01,GL-928278,'Adnan Shadid,Corporate,Pakistan,Lahore,Site,AQW-AI-85224559,Courses,Graphic Design,21000.0,12,Jackpot Consultant,2023-08-01
2021-08-01,TP-163344,Juwayriyah Bazzi,Home Office,Pakistan,Lahore,Site,OFF-ST-10004963,Diploma,Microsoft Office Diploma,27500.0,11,Unknown,2023-08-01
2021-08-01,ZX-407769,Zula Idris,Corporate,Kenya,Nairobi,Site,OFF-FA-10001883,Courses,Graphic Design,38500.0,22,Lawnscape Garden Maintenance,2023-08-01
2020-09-01,LX-787408,Bradley Cunningham,Consumer,United Kingdom,Warrington,Site,OFF-PA-10002245,Award,Social Media Award,1200.0,1,Unknown,2022-09-01
2020-09-01,MR-848127,Basma Shamon,Consumer,Pakistan,Lahore,Site,OFF-AR-10003045,Award,Social Media Award,1200.0,1,Unknown,2022-09-01
2020-09-01,QM-953322,Alhusain Awad,Home Office,Pakistan,Lahore,Site,OFF-LA-10002475,Award,Microsoft Office Award,45000.0,30,Unknown,2022-09-01
2020-09-01,MO-864920,Nasir Qureshi,Corporate,Pakistan,Lahore,Site,MCT-SM-02044210,Award,HR Award,19487.0,13,Modern Architecture Design,2022-09-01
2020-09-01,FX-185332,Fre-weini Tekle,Corporate,Kenya,Nairobi,Site,PWI-IY-27400079,Courses,Graphic Design,12250.0,7,Herman's World of Sporting Goods,2022-09-01
2020-09-01,WM-767633,Bisrat Efrem,Consumer,Kenya,Nairobi,Site,OFF-AP-10002082,Courses,Graphic Design,1750.0,1,Unknown,2022-09-01
2020-09-01,OK-710483,Karimah Gaber,Consumer,Pakistan,Lahore,Site,HKS-YV-00467493,Diploma,Executive PA Diploma,4500.0,1,Unknown,2022-09-01
2020-09-01,WI-841399,Akram Zogby,Home Office,Pakistan,Lahore,Site,ZGA-IU-94957475,Courses,Graphic Design,38500.0,22,Unknown,2022-09-01
2020-09-01,PG-208376,Danait Mewael,Corporate,Kenya,Nairobi,Site,OFF-LA-10003766,Courses,Graphic Design,1750.0,1,O.K. Fairbanks,2022-09-01
2020-09-01,VX-164911,Malik Srour,Corporate,Pakistan,Lahore,Site,OFF-PA-10002751,Award,Microsoft Office Award,4500.0,3,Titania,2022-09-01
2020-09-01,WD-621371,Safaa Botros,Home Office,Pakistan,Lahore,Site,OFF-AR-10004582,Courses,Graphic Design,31500.0,18,Unknown,2022-09-01
2020-09-01,BW-915326,Faith Storey,Home Office,United Kingdom,Warrington,Site,FUR-FU-10004748,Courses,Social Media,2400.0,6,Unknown,2022-09-01
2020-09-01,HY-431651,Nathan Perkins,Corporate,United Kingdom,Liverpool,Hub,TEC-PH-10003012,Diploma,Graphic Design Diploma,45000.0,25,Service Merchandise,2022-09-01
2021-09-01,SC-912532,Petros Tewolde,Consumer,Kenya,Nairobi,Site,TEC-PH-10000455,Diploma,Graphic Design Diploma,1800.0,1,Unknown,2023-09-01
2021-09-01,LD-921795,Fareeha Assaf,Corporate,Pakistan,Lahore,Site,TEC-AC-10002842,Diploma,Microsoft Office Diploma,62500.0,25,Galyan's,2023-09-01
2021-09-01,QW-172196,Bayan Masih,Consumer,Pakistan,Lahore,Site,OFF-BI-10001890,Award,Social Media Award,1200.0,1,Unknown,2023-09-01
2021-09-01,LD-793633,Aliyyah Atiyeh,Consumer,Pakistan,Lahore,Site,TEC-PH-10002885,Diploma,HR Diploma,1600.0,1,Unknown,2023-09-01
2021-09-01,OQ-453207,'Udayl Sayegh,Corporate,Kuwait,Kuwait City,Site,OFF-SU-10002189,Award,HR Award,35976.0,24,Galaxy Man,2023-09-01
2021-09-01,GD-547510,Mason May,Corporate,United Kingdom,Warrington,Site,RYR-CS-40419237,Courses,Graphic Design,31500.0,18,Sav-A-Center,2023-09-01
2021-09-01,WI-366486,Farhan Attia,Corporate,Pakistan,Lahore,Site,OFF-BI-10002393,Award,Microsoft Office Award,9000.0,6,Kragen Auto Parts,2023-09-01
2021-09-01,FB-762585,Sabeeh Asfour,Consumer,Pakistan,Lahore,Site,OFF-BI-10003984,Award,Microsoft Office Award,1500.0,1,Unknown,2023-09-01
2021-09-01,RL-409410,Husniyah Sarraf,Home Office,Pakistan,Lahore,Site,FUR-FU-10000965,Courses,Microsoft Access,4750.0,19,Unknown,2023-09-01
2021-09-01,PG-455140,Ru'a Sabbag,Consumer,Pakistan,Lahore,Site,OFF-PA-10000520,Award,Social Media Award,1200.0,1,Unknown,2023-09-01
2021-09-01,WT-971162,Aaron Sheppard,Consumer,United Kingdom,Warrington,Site,OFF-PA-10002377,Award,Social Media Award,1200.0,1,Unknown,2023-09-01
2021-09-01,OJ-617410,Hagos Welde,Home Office,Kenya,Nairobi,Site,OFF-AP-10002651,Award,Microsoft Office Award,43500.0,29,Unknown,2023-09-01
2021-09-01,ZM-127522,Fanan Touma,Consumer,Pakistan,Lahore,Site,OFF-AP-10000576,Courses,Graphic Design,1750.0,1,Unknown,2023-09-01
2020-10-01,AE-849241,Sahib Srour,Consumer,Pakistan,Lahore,Site,OFF-AR-10002375,Diploma,Social Media Diploma,1899.99,1,Unknown,2022-10-01
2020-10-01,FR-701510,Senay Ermias,Corporate,Kenya,Nairobi,Site,JYD-KL-39862622,Courses,Graphic Design,26250.0,15,H.C. Bohack,2022-10-01
2020-10-01,SK-543888,Al Tayyib Tannous,Consumer,Pakistan,Lahore,Site,HHJ-LV-57589885,Courses,ECDL,625.0,1,Unknown,2022-10-01
2020-10-01,SF-424540,Abeba Brhane,Home Office,Kenya,Nairobi,Site,OFF-BI-10004140,Diploma,Graphic Design Diploma,28800.0,16,Unknown,2022-10-01
2020-10-01,AV-600764,Fahd Maloof,Home Office,Pakistan,Lahore,Site,OFF-PA-10003363,Award,Social Media Award,34800.0,29,Unknown,2022-10-01
2020-10-01,UD-748504,Nahla Bitar,Corporate,Pakistan,Lahore,Site,WHV-LB-18620639,Courses,Graphic Design,38500.0,22,Buckeye Furniture,2022-10-01
2020-10-01,PX-321458,Balqis Asfour,Consumer,Pakistan,Lahore,Site,OFF-BI-10004364,Award,Microsoft Office Award,1500.0,1,Unknown,2022-10-01
2020-10-01,RZ-210125,Haile Haylom,Home Office,Kenya,Nairobi,Site,LRP-VL-28866805,Diploma,Graphic Design Diploma,18000.0,10,Unknown,2022-10-01
2020-10-01,UF-704389,Peter Bevan,Corporate,United Kingdom,Warrington,Site,FUR-FU-10003347,Courses,ECDL,12500.0,20,Century House,2022-10-01
2020-10-01,YG-030241,Rahiq Ganim,Corporate,Pakistan,Lahore,Site,KZJ-MH-63479643,Courses,Graphic Design,10500.0,6,Rainbow Records,2022-10-01
2020-10-01,BA-434887,Atiya Khoury,Corporate,Pakistan,Lahore,Site,OFF-PA-10004101,Award,Microsoft Office Award,13500.0,9,HouseWorks!,2022-10-01
